"Date","Actual","Forecast","error"
"2013-01-01",0.0433277315725347,0.0046333674886593,0.0386943640838754
"2013-02-01",0.0188362061757648,0.00556325323731705,0.0132729529384477
"2013-03-01",0.0310441793330449,0.00502483006540265,0.0260193492676423
"2013-04-01",0.0318171684873283,0.00836669016646769,0.0234504783208606
"2013-05-01",-0.0371835223456314,0.0131486708603754,-0.0503321932060068
"2013-06-01",0.024761089050612,-0.00569718732072629,0.0304582763713383
"2013-07-01",-0.0188414820035101,0.000274135741093186,-0.0191156177446033
"2013-08-01",0.0141884796578635,-0.00132216389574967,0.0155106435536132
"2013-09-01",-0.0146210341442314,0.00390102745338661,-0.018522061597618
"2013-10-01",0.023289133019377,-0.00437857221107922,0.0276677052304562
"2013-11-01",0.0332781500384129,0.00641925645796063,0.0268588935804523
"2013-12-01",0.00290896801719853,0.00313156532311776,-0.000222597305919235
"2014-01-01",-0.0158935418402164,-0.0043990396353876,-0.0114945022048288
"2014-02-01",0.00209522693745878,-0.00248208049037023,0.00457730742782901
"2014-03-01",0.00115919283558075,-0.00172242481083892,0.00288161764641967
"2014-04-01",-0.00670220692067147,-0.00429839548606616,-0.00240381143460531
"2014-05-01",0.00283658628546135,-0.00527375887351531,0.00811034515897666
"2014-06-01",-0.0031687504955622,-0.00439742034363418,0.00122866984807198
"2014-07-01",0.0117626688562549,0.00360985181462496,0.00815281704162995
"2014-08-01",0.0426162375630303,0.00369655936550554,0.0389196781975248
"2014-09-01",0.00557619588308444,0.00547888443548092,9.73114476035186e-05
"2014-10-01",0.0737922587429551,0.0067497454825196,0.0670425132604355
"2014-11-01",0.0256687155455859,0.00971593989433116,0.0159527756512547
"2014-12-01",-0.00903558861348674,0.00947673809992282,-0.0185123267134096
"2015-01-01",0.00430362252351646,-0.00982778005985131,0.0141314025833678
"2015-02-01",0.0136692008726271,-0.00390838050114034,0.0175775813737674
"2015-03-01",-0.00737798464846229,0.00568508867597142,-0.0130630733244337
"2015-04-01",0.0107238629525428,-0.00539292912428988,0.0161167920768327
"2015-05-01",0.0238899028060215,0.000357783746937564,0.0235321190590839
"2015-06-01",-0.00330082334435655,0.000481204550328514,-0.00378202789468506
"2015-07-01",-0.00249355932979078,0.00357880981617499,-0.00607236914596577
"2015-08-01",-0.0234942622523775,-0.00246707497800677,-0.0210271872743707
"2015-09-01",-0.000828491148603838,-0.00457389241726111,0.00374540126865727
"2015-10-01",0.021386831048825,-0.00534936719051752,0.0267361982393425
"2015-11-01",-0.00825456978735417,0.00356208417291808,-0.0118166539602722
"2015-12-01",-0.0284284017992853,0.00389068155011149,-0.0323190833493968
"2016-01-01",-0.0310133070764742,-0.0107409056316131,-0.0202724014448611
"2016-02-01",-0.0147998369935864,-0.0074762384118825,-0.0073235985817039
"2016-03-01",-0.030384801625523,-0.00593779031603707,-0.0244470113094859
"2016-04-01",-0.00644507725514565,-0.00616734259731067,-0.000277734657834984
"2016-05-01",-0.0326566491488443,-0.00529748564724557,-0.0273591635015987
"2016-06-01",-0.0110709299376568,-0.0056533531552499,-0.0054175767824069
"2016-07-01",-0.0287486094740794,2.35991606184937e-06,-0.0287509693901412
"2016-08-01",0.00537872450008248,-0.0105317643081661,0.0159104888082486
"2016-09-01",0.0206452120389375,0.00403482148013438,0.0166103905588031
"2016-10-01",0.0427236090229792,0.00608031583108357,0.0366432931918956
"2016-11-01",0.0673491223458429,0.00793332728594956,0.0594157950598933
"2016-12-01",-0.00975447613602132,0.00797495694615052,-0.0177294330821718
"2017-01-01",-0.0172141238554904,0.00111786122264866,-0.0183319850781391
"2017-02-01",4.33958395857914e-05,-0.000339193259143515,0.000382589098729306
"2017-03-01",-0.0253413109917391,-0.00201969129234216,-0.0233216196993969
"2017-04-01",0.0193642128885001,-0.00543255658629994,0.0247967694748
"2017-05-01",-0.0119154815632143,0.00261735894460738,-0.0145328405078217
"2017-06-01",0.0134591437312386,-4.86422979850204e-05,0.0135077860292236
"2017-07-01",-0.0233087710888151,0.000920452546026152,-0.0242292236348413
"2017-08-01",0.00860374386649099,0.00297453761007837,0.00562920625641262
"2017-09-01",0.0191234076714304,0.00799110906240354,0.0111322986090269
"2017-10-01",-0.000848787427949027,0.00182091874791319,-0.00266970617586222
"2017-11-01",0.00107636676844614,0.00591746453069475,-0.00484109776224861
"2017-12-01",-0.018493768048284,0.000509851102470902,-0.0190036191507549
"2018-01-01",-0.0265139525570071,-0.00281324857506125,-0.0237007039819458
"2018-02-01",-0.017972904649632,-0.00243707754283276,-0.0155358271067992
"2018-03-01",0.0150623100972878,0.000386258061900045,0.0146760520353878
"2018-04-01",0.018698979199498,0.00303359983117018,0.0156653793683278
"2018-05-01",0.00341840225122247,-0.000940467313865238,0.00435886956508771
"2018-06-01",0.0131527163160197,0.0014537684609824,0.0116989478550373
"2018-07-01",-0.00471424468977144,0.000332878591430752,-0.00504712328120219
"2018-08-01",0.00986946694830237,0.00492891386847901,0.00494055307982336
"2018-09-01",0.00555470000312841,0.00361448060154396,0.00194021940158445
"2018-10-01",0.00545166832985355,-0.00526917195230263,0.0107208402821562
"2018-11-01",-0.0100968590842436,0.00710536783832413,-0.0172022269225677
"2018-12-01",-0.0292922142500993,-0.0111119847274704,-0.0181802295226289
"2019-01-01",0.0134869558313389,0.00288906760882327,0.0105978882225156
"2019-02-01",0.00635696998199986,0.00919618691702065,-0.00283921693502079
"2019-03-01",0.00446259185367204,0.000800321686760876,0.00366227016691116
"2019-04-01",-0.0150716169110696,0.00523420274358616,-0.0203058196546558
"2019-05-01",-0.017455046660471,-0.00181455679583252,-0.0156404898646385
"2019-06-01",0.00201428369474943,-0.000642760827269181,0.00265704452201861
"2019-07-01",-0.0195628106076118,0.00486335007918637,-0.0244261606867982
"2019-08-01",0.0126461129683095,-0.00592762442600005,0.0185737373943096
"2019-09-01",0.00553422086392086,0.00363913173399788,0.00189508912992298
"2019-10-01",0.00664626974226845,-0.00180378226073549,0.00845005200300394
"2019-11-01",0.0022306967121386,0.00547384557322923,-0.00324314886109063
"2019-12-01",0.0015176240057766,-0.0030528276920892,0.0045704516978658
"2020-01-01",0.00695682895064564,-0.000669706854804535,0.00762653580545018
"2020-02-01",-0.0217025947660954,0.000961508225566851,-0.0226641029916623
"2020-03-01",0.000662006032368545,-0.0169000514184177,0.0175620574507862
"2020-04-01",-0.00501167428585436,-0.0168662125973021,0.0118545383114477
"2020-05-01",0.00352177633389505,-0.0130699075572046,0.0165916838910996
"2020-06-01",-0.00836745290823959,-0.0148079370134946,0.00644048410525501
"2020-07-01",-0.00628978724169649,-0.0113885870961196,0.00509879985442316
"2020-08-01",-0.00400658564088996,-0.0110370585345024,0.0070304728936124
"2020-09-01",-0.00360059877082897,-0.0085491062717353,0.00494850750090633
"2020-10-01",-0.00766549754854395,-0.00685999892517985,-0.000805498623364099
"2020-11-01",-0.00586837597240564,-0.00793762085123442,0.00206924487882878
"2020-12-01",-6.64792722213647e-05,-0.00492406296139981,0.00485758368917845
"2021-01-01",0.0151949442475958,-0.00552761407377928,0.0207225583213751
"2021-02-01",0.0310353225607072,-0.00150497252168254,0.0325402950823897
"2021-03-01",0.00317254137163836,0.00338518017417381,-0.000212638802535447
"2021-04-01",0.000618821828862082,-0.00078409035818322,0.0014029121870453
"2021-05-01",0.00908046726667067,-0.00277315565757677,0.0118536229242474
"2021-06-01",0.000971307474276983,-0.00575517522431755,0.00672648269859453
"2021-07-01",-0.00328627486563615,0.00515597943192715,-0.0084422542975633
"2021-08-01",0.0028025545844681,-0.000509936536576429,0.00331249112104453
"2021-09-01",0.0265195302305896,0.00209703142334497,0.0244224988072446
"2021-10-01",0.00742892139615758,0.0031754968590105,0.00425342453714708
"2021-11-01",-0.0011598001106039,-0.000342295171318723,-0.000817504939285177
"2021-12-01",0.00868200105430716,0.00154477748142094,0.00713722357288622
"2022-01-01",0.00391827075455353,0.00425289233220871,-0.000334621577655185
"2022-02-01",0.0282340565036607,-0.00490934496938972,0.0331434014730504
"2022-03-01",0.0636822263420491,0.00645669295319057,0.0572255333888585
"2022-04-01",0.0193899334369751,0.00869986904007685,0.0106900643968983
"2022-05-01",0.0389173594716885,0.00540769758759987,0.0335096618840886
"2022-06-01",0.020299147999558,0.00247006935235661,0.0178290786472014
"2022-07-01",-0.0104820026427133,0.00976357210782596,-0.0202455747505393
"2022-08-01",0.0574581919485002,-0.00768870852424659,0.0651469004727468
"2022-09-01",0.025952097090939,0.00347303637315437,0.0224790607177846
"2022-10-01",-0.0318269052672182,0.0137064223346734,-0.0455333276018916
"2022-11-01",-0.0543124921999265,0.00253731589382722,-0.0568498080937537
"2022-12-01",-0.0336726211245892,-0.00237845069582723,-0.031294170428762
