"Date","Actual","Forecast","error"
2019-08-01,0.0355317532430597,-0.00832446419508066,0.0438562174381404
2019-09-01,0.00118304550865478,-0.0165473870808306,0.0177304325894853
2019-10-01,-0.00368916932289753,-0.00893891355635413,0.0052497442334566
2019-11-01,-0.0153471133510203,-0.00407273301594378,-0.0112743803350765
2019-12-01,-0.0140560337292639,-0.00287090808739391,-0.01118512564187
2020-01-01,-0.0239411106432801,0.00497221490170163,-0.0289133255449817
2020-02-01,-0.0371877268356222,-0.0103115616377531,-0.0268761651978691
2020-03-01,-0.0194917177104168,-0.0345409730545674,0.0150492553441506
2020-04-01,-0.0237543225136143,-0.027148680619042,0.00339435810542772
2020-05-01,-0.0264081457763039,-0.0378026908695903,0.0113945450932864
2020-06-01,-0.0357982980826046,-0.0611076239829792,0.0253093259003746
2020-07-01,-0.0274973244465864,-0.0442348404459172,0.0167375159993308
2020-08-01,-0.00601259295729406,-0.0278160818453661,0.0218034888880721
2020-09-01,0.0290293152443031,-0.0173417499369974,0.0463710651813005
2020-10-01,0.0358024553867704,-0.0096869318071496,0.04548938719392
2020-11-01,0.0440867747641764,-0.00324933397522293,0.0473361087393993
2020-12-01,0.0590356180032527,0.0133148553729464,0.0457207626303063
2021-01-01,0.0600734047497511,0.0165987082960197,0.0434746964537314
2021-02-01,0.0415921856365191,0.0152283013904068,0.0263638842461123
2021-03-01,0.01335941766028,-0.00349051772971892,0.0168499353899989
2021-04-01,0.0367064065192313,0.000883550355847142,0.0358228561633842
2021-05-01,0.0435165060865268,0.0167240149515008,0.026792491135026
2021-06-01,0.0332762387092522,0.0120343071808656,0.0212419315283866
2021-07-01,0.0409869322892824,0.0174224048826888,0.0235645274065936
2021-08-01,0.0481914779094721,0.017704830101355,0.0304866478081171
2021-09-01,0.0736229798286647,0.028898586972081,0.0447243928565837
2021-10-01,0.110785675940124,0.0237531531218463,0.0870325228182778
2021-11-01,0.122746687980942,0.0276607213290311,0.0950859666519109
2021-12-01,0.162823847563234,0.0350705102434704,0.127753337319764
2022-01-01,0.174440994508485,0.0361572913496688,0.138283703158816
2022-02-01,0.160040721111218,0.0127429049423174,0.147297816168901
2022-03-01,0.189264856556058,0.0320957885362385,0.157169068019819
2022-04-01,0.151534727304948,0.0202750452928724,0.131259682012076
2022-05-01,0.100317888600754,0.0687844705662205,0.0315334180345335
2022-06-01,0.00708803692913929,0.0733980154919397,-0.0663099785628004
2022-07-01,-0.046883732195008,0.0527430699624281,-0.0996268021574361
2022-08-01,-0.016675388577883,0.0376216076962961,-0.0542969962741791
2022-09-01,-0.0694993357230258,0.0239872738990129,-0.0934866096220387
2022-10-01,-0.0968724172006352,0.0121180275478592,-0.108990444748494
2022-11-01,-0.0385867886739399,-0.0108726841749109,-0.027714104499029
2022-12-01,0.046652918968026,-0.00452625698958653,0.0511791759576125
