"Date","Actual","Forecast","error"
2013-01-01,0.152805066858764,0.094688782026592,0.058116284832172
2013-02-01,0.0935837934460126,0.0914371860768105,0.00214660736920209
2013-03-01,0.0768428142077067,0.0895295089649717,-0.012686694757265
2013-04-01,0.0469578277102425,0.0798037082831008,-0.0328458805728583
2013-05-01,0.00843845230224272,0.0498751152281299,-0.0414366629258872
2013-06-01,0.0484585609333354,-0.00852735041512775,0.0569859113484631
2013-07-01,0.0205287213871612,-0.0394544074515154,0.0599831288386766
2013-08-01,0.0511328722469262,-0.0356383506654719,0.0867712229123981
2013-09-01,0.079560630152093,-0.0253135279060522,0.104874158058145
2013-10-01,0.0997578601794089,-0.00692690695273587,0.106684767132145
2013-11-01,0.150260985902987,0.0115779081020287,0.138683077800958
2013-12-01,0.14265155141016,0.0194986842076207,0.123152867202539
2014-01-01,0.130706994779475,0.0155084549013516,0.115198539878123
2014-02-01,0.150904159143208,0.0332124425690773,0.117691716574131
2014-03-01,0.162478133078376,0.0716181001348418,0.0908600329435342
2014-04-01,0.153940955594333,0.0551309691342863,0.0988099864600467
2014-05-01,0.171367025467547,0.0929485389111575,0.0784184865563895
2014-06-01,0.192420341988107,0.0971503269190345,0.0952700150690725
2014-07-01,0.192288269139313,0.103358735344604,0.0889295337947088
2014-08-01,0.178032040953267,0.124454214726814,0.0535778262264527
2014-09-01,0.11192154113786,0.066996833676592,0.044924707461268
2014-10-01,0.105516854106171,0.107836054603114,-0.00231920049694281
2014-11-01,0.0531114264120411,0.117952328717184,-0.0648409023051428
2014-12-01,0.019188141079101,0.0856069564311459,-0.0664188153520449
2015-01-01,-0.000204672106697501,-0.00119269461146718,0.000988022504769678
2015-02-01,-0.0355216017066882,-0.00422552822242678,-0.0312960734842614
2015-03-01,-0.0639906395729017,0.00893973103985969,-0.0729303706127614
2015-04-01,-0.0869974565499625,-0.00241221087473371,-0.0845852456752288
2015-05-01,-0.104166396757651,-0.015060298025608,-0.089106098732043
2015-06-01,-0.160712948712517,-0.0475189846820412,-0.113193964030476
2015-07-01,-0.168483055305817,-0.092317819337766,-0.076165235968051
2015-08-01,-0.194738105450106,-0.0862588320934583,-0.108479273356648
2015-09-01,-0.165865118697646,-0.102062104175207,-0.063803014522439
2015-10-01,-0.144391415510104,-0.11965381703046,-0.0247375984796437
2015-11-01,-0.12305463753595,-0.119510145209821,-0.0035444923261292
2015-12-01,-0.047450945402753,-0.117206784575133,0.0697558391723798
2016-01-01,-0.028777019739489,-0.102625661016109,0.0738486412766203
2016-02-01,-0.0149778365185051,-0.0893054768318171,0.074327640313312
2016-03-01,-0.000134603685332912,-0.0850024187981036,0.0848678151127706
2016-04-01,0.00490888694845104,-0.091656859483543,0.0965657464319941
2016-05-01,0.0307181770920968,-0.0712943200945064,0.102012497186603
