"Date","Actual","Forecast","error"
2013-01-01,0.112602852273653,0.0176486692643991,0.0949541830092539
2013-02-01,0.0504336386976085,0.0187534422428967,0.0316801964547117
2013-03-01,0.0457859121797073,0.0303079736369384,0.0154779385427689
2013-04-01,0.000120698702430921,0.0240639803322239,-0.0239432816297929
2013-05-01,-0.00840733676552041,0.0145046310350298,-0.0229119678005502
2013-06-01,0.0620543356185239,-0.0186005138323761,0.0806548494509
2013-07-01,0.0402022145851104,-0.00971723726052411,0.0499194518456345
2013-08-01,0.0431501547484041,-0.0149363279763442,0.0580864827247483
2013-09-01,0.0310569020279994,-0.0139835569819685,0.0450404590099679
2013-10-01,0.0468371290078116,-0.00882762801675637,0.055664757024568
2013-11-01,0.0168457890677631,-0.015825794335116,0.0326715834028791
2013-12-01,-0.0135957746851885,-0.0139319552439169,0.000336180558728439
2014-01-01,-0.0196734931979492,-0.0155811659435323,-0.00409232725441694
2014-02-01,0.00798271749852209,-0.00797680413300114,0.0159595216315232
2014-03-01,0.0485037281240936,-0.0150038396536607,0.0635075677777543
2014-04-01,0.0529207311715973,-0.0103957617694378,0.0633164929410351
2014-05-01,0.133415196835224,0.00253520658699027,0.130879990248234
2014-06-01,0.156247326095349,-0.0105831925616814,0.16683051865703
2014-07-01,0.150380487977424,0.00445981288651431,0.14592067509091
2014-08-01,0.142921441644686,0.018526821593787,0.124394620050899
2014-09-01,0.113974404954282,0.00824083998207567,0.105733564972206
2014-10-01,0.101020224422736,0.0274319926617105,0.0735882317610255
2014-11-01,0.0379518286323233,0.0244937713607343,0.013458057271589
2014-12-01,0.0361730158927589,0.013026014016977,0.0231470018757819
2015-01-01,0.0419077811618891,-0.000685971533863469,0.0425937526957526
2015-02-01,0.0351105993085818,0.00893778218458353,0.0261728171239983
2015-03-01,-0.00205286381642278,0.0133378601899204,-0.0153907240063432
2015-04-01,0.00449662968343567,2.2115840265786e-05,0.00447451384316988
2015-05-01,0.0151595977797179,0.00249663650542809,0.0126629612742898
2015-06-01,-0.0169848748136578,-0.00851213058891101,-0.00847274422474679
2015-07-01,-0.0421124532685866,-0.0075180056316734,-0.0345944476369132
2015-08-01,-0.07063220101527,-0.00522975881202654,-0.0654024422032435
2015-09-01,-0.061937775756479,-0.0120324109488889,-0.0499053648075901
2015-10-01,-0.0914940862333982,-0.0274833257906135,-0.0640107604427847
2015-11-01,-0.119325994537369,-0.0231801988241902,-0.0961457957131788
2015-12-01,-0.143728073898859,-0.0219114510231538,-0.121816622875705
2016-01-01,-0.12637060203723,-0.0355613776222491,-0.0908092244149809
2016-02-01,-0.124105904434836,-0.0410753597663231,-0.0830305446685129
2016-03-01,-0.103927342941167,-0.0490791797357682,-0.0548481632053988
2016-04-01,-0.0528973292767061,-0.035446258540958,-0.0174510707357481
2016-05-01,-0.00372864299858122,-0.0385534385463549,0.0348247955477737
2016-06-01,0.0962771284961059,-0.0356796435096022,0.131956772005708
2016-07-01,0.0975935822977414,-0.0440054853175598,0.141599067615301
2016-08-01,0.10912806791633,-0.0183560355533382,0.127484103469668
2016-09-01,0.103792739255834,-0.00670815650180492,0.110500895757639
2016-10-01,0.0578062162251571,0.00436464996187108,0.053441566263286
2016-11-01,0.034446820090678,0.00702843753388758,0.0274183825567904
2016-12-01,-0.0448177838183792,0.0100839788787312,-0.0549017626971104
2017-01-01,-0.0216041639511193,0.0091768594628985,-0.0307810234140178
2017-02-01,-0.0276988111844441,0.00632557225812175,-0.0340243834425658
2017-03-01,-0.0191384631575389,-0.00298837022025682,-0.0161500929372821
2017-04-01,0.0253262555056306,0.0172309400787008,0.00809531542692983
2017-05-01,0.00511325518918149,0.015632050653867,-0.0105187954646855
2017-06-01,0.0181051035208419,0.0173562773601097,0.000748826160732231
2017-07-01,-0.0138478082586806,0.0140489310177542,-0.0278967392764348
2017-08-01,-0.0170529897268725,0.0151377553978464,-0.0321907451247189
2017-09-01,-0.0436296382429955,0.0154847529615661,-0.0591143912045616
2017-10-01,-0.0476907358171381,0.0107940297836156,-0.0584847656007537
2017-11-01,-0.0281429691896911,0.00768336912685026,-0.0358263383165414
2017-12-01,-0.0258009337069147,0.0100704992033322,-0.0358714329102469
2018-01-01,0.0058455506573889,0.00985062120513408,-0.00400507054774518
2018-02-01,0.0276452585246245,-0.00159096994008267,0.0292362284647072
2018-03-01,0.0554876301225589,0.0111473839611608,0.0443402461613981
2018-04-01,0.0459800200283995,-0.00462208126558988,0.0506021012939894
2018-05-01,0.032732709158755,0.024647432769367,0.00808527638938796
2018-06-01,0.0192174478232889,0.00928170285770714,0.00993574496558176
2018-07-01,-0.02322748274283,0.021104633139551,-0.044332115882381
2018-08-01,-0.00502628222171975,0.0252228416037884,-0.0302491238255082
2018-09-01,-0.00853877918802226,0.0288654524313118,-0.0374042316193341
2018-10-01,-0.00963088733747863,0.0113775897961489,-0.0210084771336276
2018-11-01,-0.0301541725784018,0.0296554027776823,-0.0598095753560841
2018-12-01,-0.0375123601546292,0.0252705534474658,-0.062782913602095
2019-01-01,-0.00620586220978048,0.0317656292583803,-0.0379714914681608
2019-02-01,-0.0392556286487311,0.020328547813946,-0.0595841764626771
2019-03-01,-0.0329664856624214,0.0220407072749741,-0.0550071929373955
2019-04-01,-0.0318948566521726,0.0236200810962662,-0.0555149377484388
2019-05-01,-0.0101769699988346,0.0353745554990617,-0.0455515254978963
2019-06-01,0.00950877337377509,0.0221737150266617,-0.0126649416528866
2019-07-01,0.00901211368480226,-0.00465167935100443,0.0136637930358067
