,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219
1974.01,0.559746414,0.901943681,0.23820137,-0.584123246,-0.709110039,-1.166771348,-1.779002876,-0.468974895,1.380618858,1.104738887,2.366115709,1.746658774,2.60136435,1.542648332,1.908294173,1.422502124,3.518777656,-0.260437602,-0.043725228,0.921296859,1.040046549,1.897223485,4.874180001,1.692557564,1.57080582,1.297787012,-0.665989373,-1.469063909,-1.224500107,-1.660275068,-1.058319478,-1.85351976,-0.709893608,-3.447693248,5.963064906,4.323661887,0.020648418,-0.391219055,-6.774098232,-2.131342481,-0.976380425,0.138900683,1.625456843,-0.159128392,-0.508186715,-5.338566382,40.51410211,-1.039450116,2.614423959,-2.856302446,35.43431981,-1.269007574,-0.06283395,-1.880118635,-1.285132905,-3.841192707,1.981356931,7.178801954,-1.509020243,-0.519528173,0.921509757,-12.98033811,1.463083775,0.887309832,2.634319177,3.987271902,2.450456461,0.683432505,-3.122006465,2.086464097,2.189205181,0.942904124,9.777192155,-2.822004173,-0.928417886,-0.408226986,-0.505656808,0.299352585,-23.42551803,-10.78890872,-24.05960946,-26.05239489,-24.95592316,60.51950852,-14.53288667,-21.55973976,-19.84993313,-9.894447782,-8.244081172,-7.264621033,-13.0212607,-2.696303312,-16.44946809,-19.09108135,-25.28468124,-11.48130393,-3.862049309,-23.35130651,-23.21281841,-6.134969325,-7.90947967,-2.668890742,-2.612151648,-3.561121012,-5.439660754,-1.967721494,-7.094769549,5.681818182,-10.86956522,-3.164490862,-11.75033921,-3.488372093,-14.28571429,-0.273224044,1.132975936,-2.369437291,-2.050528332,1.830077741,0.78351616,-0.352895146,-1.958987086,0.070388236,1.312687118,2.115239865,-10,1.2,-0.789473684,5.014749263,-8.179930143,-3.064066852,26.84877562,12,41.333,44.8,32.164,20.45794565,15.61774434,22.9,21.424,15.16045,0.374753319,-1.006230121,1.582011992,2.762437419,3.508955101,1.322615964,1.570450132,-7.660831205,-9.639808254,15.5,18.90281983,37.10504276,23.04667133,4.406346996,1.009344906,-0.878612717,0,-0.321543408,-1.838235294,-2.873563218,-10.03236246,-2.425465484,1.857866248,-6.827158172,-1.864720871,-3.516769782,-4.165769181,-0.030559679,-5.67127438,-3.433098592,-3.316775329,-0.53862986,4.242006945,-0.825984083,4.013974578,2.278958191,-2.558495517,-2.704123789,-0.696310774,2.474926401,-2.43,2.033812768,-3.199975456,-1.290657439,-17.1905429,-9.809051685,9,9.056,9.32,8.31,8.02,43.06915725,49.2932277,28.97178085,30.4265588,37.37839606,34.88194543,22.06657303,24.72774535,20.36060683,14.49258098,22.23540109,19.83716143,19.14767217,20.18307079,24.41167915,14.3593833,15.67832484,30.70563418,29.39624964,-9.376315642,11.90425395,15.80895512,12.56117942,-2.080185897,-2.922661871,0.084210526,7.705494519,6.180309664
1974.02,-0.152220392,-0.153253631,-0.714046319,-0.58923302,-1.164106112,2.121953657,0.015022283,1.562273683,-2.599161242,3.321027821,-1.013515489,3.545254935,-0.137189812,1.498637602,0.930137512,1.016756671,-4.957706767,1.884537547,-0.525800014,0.588555091,0.166694768,0.235636373,-8.328996731,-0.497805754,-0.518757124,-0.359392229,0.210050664,-3.0000491,-2.833339203,2.752892033,2.267294392,0.14648067,1.458425007,5.10760309,-1.138316856,2.967225075,-0.815131371,0.201262495,1.254332134,1.070534891,-1.304457876,-1.223486951,2.310577404,-0.072560528,-5.352046088,-2.416903232,22.81056738,4.005204556,1.014331194,-2.822457439,-10.2612244,-8.822201706,-15.05686858,-19.81173731,-19.31283507,-19.94686332,-11.56474294,-19.43924768,-5.992183001,-2.868309948,-2.736808681,-1.358928841,4.701970117,6.78749616,8.098347601,8.152413552,8.295029915,5.371119137,8.679151796,3.787942532,2.185682919,1.940288538,4.071276352,-6.935395642,-5.714285714,-1.198627969,-1.305573423,-1.958884252,3.36027469,-7.595863068,-5.939934041,-20.5869023,5.595832013,-45.51533791,3.89967233,-3.253556121,34.28398157,-11.2,-20.10443864,-20.39027149,-3.757420503,-1.000730016,-15.55520187,-6.089230649,18.33351875,-4.756746999,-1.06729914,-13.63636364,-5.617977528,-0.373482726,0.022273702,1.885175664,1.16546804,-2.216866562,-1.130282704,1.291058933,-4.626532887,-1.075268817,-6.707317073,-0.744176014,-7.143680812,-6.024096386,-10.75268817,-0.136986301,0.007720887,-1.266335402,0.232903686,-0.152803996,0.093843702,0.437282476,0.308738729,-0.052166625,-0.582039569,-0.003022235,-7.575757576,1.3,-1.538461538,2.649930265,-3.302950997,-6.060606061,21.2873995,8.163265306,33.607,35.7,28.824,-28.72533362,-31.9200529,14.7,24.753,18.38755,0.186510509,3.230593592,-1.587810746,-6.002841151,-12.78218448,-2.621455179,-2.010020641,21.11040809,2.602364142,14.6,17.54790037,35.21108004,21.7749461,-1.96154701,1.746203522,4.571961745,6.930693069,4.516129032,7.116104869,1.183431953,0.35971223,8.8581909,4.450234854,-1.312071054,0.55863724,2.526999663,6.320237346,11.30180357,3.578239486,4.855666971,5.763981804,9.273988831,14.36489475,8.693011756,1.179161009,0.617077121,-1.503590664,4.690033197,4.641817362,1.937965623,0.866044891,5.64843209,5.774777345,-1.412696743,-3.636238611,-7.875718866,9,9.25,9.4,8.72,8.02,36.0931555,40.44611804,29.45569615,30.7311595,52.562885,34.15000323,24.00653568,27.54296681,22.24030329,22.13082077,22.72965492,22.06815833,20.59016904,21.93120261,27.26479854,14.23654097,14.66852429,33.53844198,28.32991045,2.580274771,13.89938676,19.5537992,14.5647075,9.436841683,2.223251505,8.624316365,5.865725265,-1.017772275
1974.03,-1.972964287,-2.303764579,-1.144643847,-0.562198675,-3.208737522,-4.667214554,-2.162581844,-4.017053826,-0.462617037,-1.716276318,-2.413123193,-3.003839846,-1.821094575,-3.939809622,-4.172094748,-2.572875271,-5.698336635,-3.148273828,-2.202171973,-2.422668215,-2.063233044,-3.08853786,-5.35839599,-4.480410931,-4.313926784,-4.391188421,-1.876431586,0.686456384,-1.819921392,-6.611120941,-1.789951167,-2.159024319,-3.874804899,-2.627276575,-5.411637956,0.339974961,-2.819131299,-0.040464916,-0.430346112,-2.50758819,-1.261243692,1.257821423,-3.470694401,0.570969843,-3.411313427,4.342758931,-15.82982523,-4.13186861,-0.496798592,6.114074834,3.268434332,-10.94078605,-10.30904856,-17.59936982,-18.71446119,-17.67697904,-6.643948304,-20.28017159,0.026976507,-11.56115977,-12.55364438,-7.753568175,6.130189855,5.789028258,9.300001947,8.821540402,9.706671491,2.985572717,9.899587121,0.06774493,6.556361445,6.717680186,4.74184432,-2.16523434,-7.152801178,-1.707979838,-0.58397198,-3.550480364,-31.24551923,-3.698551001,-9.66392241,15.23540097,-17.32683669,78.793415,15.88488939,19.82284611,13.22033775,-16.42535393,-14.01384083,-10.37300178,-12.73718352,-16.4408394,3.47427279,-15.74047134,-25.11986462,-21.75890826,-17.20107881,-7.518796992,-15.07936508,-1.968134958,-1.68347574,-1.682085786,-1.477024333,-0.290943084,-0.209060285,-7.621361165,-5.786090006,-4.891304348,-5.22875817,-3.368466804,-3.278484943,1.923076923,-2.409638554,0.411522634,0.120315051,0.04268209,-0.930880688,-0.013060677,-0.336654989,0.087467424,0.081251863,-0.259145331,-0.272743049,0.288056888,-2.816901408,1.4,6.451612903,2.457956016,-4.296343345,-3.693181818,19.34564939,7.352941176,27.451,29.9,24.893,4.176002638,7.146873594,15.7,21.101,12.74961,-2.921830108,-4.214182842,-3.204386007,-3.398887316,-3.589603947,-2.472064654,0.003462302,13.95442894,-1.855812416,12.8,13.76248138,31.21255965,20.07279735,-9.782916738,-9.932849697,-1.784519295,-0.925925926,-2.160493827,-0.699300699,-5.847953216,2.150537634,-1.071838256,-1.247333005,-0.666803027,1.932631744,-9.373328396,-0.460848977,0.474751834,2.592179854,-1.947374522,4.736362716,1.467399721,-3.834467519,-0.602626013,-1.066534821,0.51616484,-4.249259512,-3.211533498,-3.573807751,-6.615715309,-1.483513692,-0.894194757,-3.182213166,2.680984213,-2.800117028,1.585503964,9,9.25,9.4,9.03,8.02,27.30853211,35.92900309,27.47472752,29.08110465,54.93467149,32.76111628,21.93292887,27.49642501,19.45178932,20.54798885,19.09448894,20.47493831,19.77973496,20.74297405,24.39684837,14.1238375,13.93583393,34.43296284,25.60118091,2.725965499,13.24408692,19.91744138,15.19821389,-1.452607396,4.032623471,-0.852052672,1.297910143,-1.612140111
1974.04,-2.148760331,-1.999209569,0.813929399,0.737970877,-4.286416555,-4.443462815,-0.992527868,-4.891304348,-2.603769175,2.034055522,-3.901459329,-1.235397816,-7.091849429,-7.171515408,-2.580816293,-0.943397762,5.058881347,-6.453704876,-1.754372718,-2.134646962,-2.170283806,-4.237078746,3.216063428,-1.601567001,-1.64107888,-0.808921687,-3.327786174,-0.092308966,-6.63439471,-0.080526042,-0.36402018,-8.691150786,-4.929392053,-2.901755661,-6.919504668,-3.118628873,-6.386955093,0.492011716,-12.16135255,-4.702171461,0.419001387,-0.225141948,6.823695982,0.545675886,1.56393803,5.280269465,-8.109221667,-2.093297253,0.422235658,-12.72674419,-11.36699931,-9.756097561,-12.43342394,-5.948838995,-6.368070645,-5.689229463,-15.69505005,-13.19555096,-16.18624285,-7.318905851,-7.722380183,-0.547527336,6.493506494,6.974822191,7.121661721,9.03634076,4.659596228,6.964250804,7.497730966,6.380208333,4.764772366,5.386653407,-0.875872907,0.622289038,-0.844400263,-2.401544263,-1.470929709,-4.269714449,8.968150631,24.99257945,42.26476192,42.74520766,16.95470002,4.060848548,-3.627958169,3.567017539,-0.74459224,-4.61341033,-8.473060586,-15.41815299,-12.38995434,-14.66208266,-14.94535519,-7.399368587,-49.48524796,-6.916182171,-15.09229099,-5.962059621,-9.412550067,-2.485659656,-5.270046544,0.598802395,-0.567341005,-3.066102158,-4.72957288,-6.609857469,-4.280397022,-9.142857143,-7.586206897,-8.062521084,-5.422524662,-8.805031447,-4.938271605,0,-0.125538593,-1.941772477,-0.321463182,0.157706917,0.666905745,0.225599209,0.674105144,1.024514169,0.454625484,0.089739334,8.219178082,1.3,-4.12371134,-2.695035461,-4.361231512,-2.100840336,16.35418839,3.225806452,28.244,31.4,16.071,8.831454705,7.437371497,19.2,25.409,22.06933,-1.131362518,-5.564900273,1.776517911,-0.860634801,-3.255849316,-0.660300443,-0.807335447,1.008755167,1.430743967,11.3,9.600117401,25.47383564,19.10387399,20.38072501,24.91747516,1.158301158,0.934579439,0.94637224,0.704225352,4.968944099,1.052631579,3.195999565,-1.326242313,-2.779836916,2.394933794,1.180476731,-0.989678461,-0.226491721,8.439595731,3.599716279,2.927819113,-0.019078872,-2.752245665,-1.047940255,-1.22795745,1.985036305,4.521118382,2.281904762,2.881293941,2.20971867,-2.511474395,3.372856536,1.531986011,1.665627814,61.47944763,42.59455638,9,9.25,9.4,9.15,8.02,34.47508935,37.08822449,27.73034273,28.82190113,56.05504031,32.26912353,21.75901968,26.07578255,19.7111522,20.07420191,19.17974861,21.5234612,20.01599422,21.35235723,26.16286931,13.97795563,13.28328968,35.73666922,22.72010202,3.081807125,16.33306995,21.79472127,16.08200797,0.201007201,1.611498258,0.3515625,7.989180459,-1.174872113
1974.05,0.164295596,0.167194167,8.96511638,-1.352986232,-3.585814557,-2.402487291,1.7588288,6.931126332,2.957779941,1.148238577,0.345251078,-0.472813239,3.695063341,-6.289653762,-1.102651388,-4.980566335,-2.496878901,-3.318162653,0.696308159,-0.923125394,-1.095775115,2.760852637,1.683965817,-0.924481363,-1.602454826,2.244020156,2.225402059,-1.511649864,-4.585654389,0.191427323,5.421532335,6.937253134,4.487571351,-3.655391346,6.945291034,-1.81777788,5.277289561,-1.576999118,3.512760641,5.187357476,1.659437589,0.991200318,-3.744171364,0.518259601,2.824066584,-2.425751359,-12.4724785,-1.111958191,1.46963584,15.7244136,-0.990085764,-1.657341337,1.604369944,-2.745853468,-2.11044961,-2.554523212,3.404031569,-0.676576084,4.695871728,-6.363706401,-7.456655906,0.740767026,3.89495005,3.732233027,4.612502629,5.814480913,2.642560674,3.023322005,6.547984863,0.596937442,5.156868286,5.28371867,1.518100354,1.059298083,0.805300819,1.421547928,3.541978601,-1.661142475,-5.00674425,-1.780193994,-9.699258897,-17.15766466,4.265043615,-12.39430496,4.705589162,3.872914687,-0.568909122,6.652764698,1.172447484,8.294283037,10.43123847,8.434409807,1.584752115,25.47411038,-1.901329688,7.182823682,8.930093777,0.720461095,9.137803979,-0.392156863,-3.25256237,0.340136054,0.290103268,-0.729810568,-3.532007745,-0.937644239,0.32404407,-2.51572327,0.746268657,1.0518591,-3.1766862,-4.137931034,-5.194805195,0,0.098143574,1.366943762,3.164195301,-0.341984841,0.17377349,0.070823533,-0.448927075,-0.079460587,-1.377744319,0.019474152,0,1.3,-4.054054054,-2.024291498,-4.327686607,2.900552486,22.32638904,8.620689655,31.136,34,26.761,-5.542343068,-1.983581633,20.8,22.724,29.25266,-0.76264538,4.362201177,-1.916932907,1.3870833,4.251442546,0.910020337,-0.982717236,-37.8405137,4.145317316,11.7,13.0229845,26.74543631,21.25529044,-12.01137728,-8.654445563,3.300404131,0.925925926,2.1875,1.748251748,5.325443787,1.736111111,-0.593419713,3.766085023,3.452365824,2.953633944,2.988557326,4.714714715,3.761252446,6.680893689,13.70457009,4.21517086,0.080146554,-4.690940336,1.282207344,-2.013010481,1.46724418,4.507683552,2.171403032,9.973929531,0.76568912,5.633728311,11.62089293,-2.572700116,0.916243741,72.10987652,41.34853743,9,9.25,9.4,9.19,8.02,26.55733475,33.41177276,27.35767194,27.81046117,56.87156618,31.29535826,20.97957402,25.39149681,19.07037791,19.89416014,19.09954456,20.1550634,20.14098907,21.24339542,22.64536828,13.52149906,13.42926436,34.04361706,23.05943029,2.884693612,16.20024094,20.42342414,17.05375345,1.272690973,9.08701243,0.428182172,11.03835259,-0.039761102
1974.06,-2.704827845,-2.398163457,-6.842954494,-2.096436059,-8.667284708,-4.937937444,-1.830339615,-4.005910056,-0.43355568,-1.374401767,-2.427339072,-1.940547992,1.762191624,-4.81338739,-3.947692671,-3.257752757,-4.46667449,-5.251926707,-2.051204889,-3.521157845,-3.736916728,-1.740677103,-2.460044667,-2.950723796,-3.35608331,-2.300572386,-3.724124201,-2.06448789,-10.30946247,-3.638921081,-7.140607937,-3.827118185,-5.871465374,-9.320251235,-5.545070464,-1.725114801,3.22859265,-1.668226445,-6.578362062,-5.362841274,0.750914541,-0.578725335,-0.834393284,0.600338873,-0.23186881,-4.437282325,-15.74027328,7.515310675,-0.367168179,-1.312710536,-1.938265235,-4.942418231,-2.179385152,-6.522462972,-8.649030581,-4.935592974,1.334598815,0.181863313,1.788134346,-7.910364212,-8.820678793,-3.980560484,3.798689054,1.979308664,4.620229309,5.400980699,2.898847768,0.08134705,-0.058403806,0.533780206,5.451629536,6.192208625,4.533279079,-2.06174447,-2.714956096,-1.210287443,-1.068568001,-2.94352383,-2.262150804,-14.04762573,17.17762987,33.23296076,7.892411234,-18.95727437,1.554955088,-1.635967616,-14.77571528,5.720592873,24.38435538,45.43487668,-1.286577308,5.376301359,-6.296335336,-20.55277235,106.6632886,2.270244021,5.830561534,-5.937052933,-10.53342336,-2.460629921,-4.802439813,-0.508474576,-0.372996537,-1.962132289,-4.44618675,-4.405627842,-6.976744186,-9.032258065,-5.925925926,-4.950375212,-5.706540789,-8.633093525,-8.904109589,0.136612022,-0.224293047,0.118421995,1.471588544,-0.551435666,-0.295602313,0.216415727,0.065987429,-0.166503466,-0.099801294,0.276858117,0,1.3,-0.666666667,-2.109704641,-4.206075927,3.014416776,28.30627884,15.25423729,27.622,30.1,25.431,7.487478191,4.886673703,28,25.286,27.31824,-3.072105313,-3.070849737,-3.283787335,-1.465418591,1.748688776,-2.407020134,-0.840270589,47.06538605,11.70581662,11.3,14.74784776,27.86346958,21.98363858,-3.65965776,-4.425787534,-1.130189089,-0.611620795,0.917431193,-2.749140893,-4.494382022,-5.460750853,-1.352878841,-1.395922607,-2.170174433,-1.489059599,15.35009368,-1.024212381,0.40360605,-0.395999184,-7.96828742,1.846680479,0.08008237,-8.088463164,-0.00400625,-1.523254527,-3.345605891,6.491667574,1.337853602,-3.473294781,-0.4817482,4.391807301,-3.258822566,-0.591327201,-3.45619009,-45.9549986,-31.8579176,9,9.25,9.4,9.22,8.02,14.71714515,29.381923,27.23128736,26.99035326,55.74086484,32.32505826,20.9101186,24.59098845,18.95340577,20.50971204,18.25718536,20.03117808,20.07312569,21.5083333,22.47052053,13.16951241,25.58939541,33.09290179,23.88285224,2.695379923,15.75235694,17.99246709,16.91548341,1.57888782,0.589390963,-1.201550388,2.377307721,1.387211948
1974.07,-1.033119283,-1.383417523,1.6789631,0.152849521,0.046004866,-1.96130176,-2.800397714,-1.826346581,2.548575581,0.575471417,-1.307412947,-0.645140227,-1.844913018,-2.721366622,-2.747580849,-2.144408954,2.016333623,-1.087874219,-1.221502964,-1.254850467,-1.059851623,-1.064927857,-0.423149715,-0.982677933,-0.832160834,-0.728282486,-0.926488898,-0.580153122,-1.271400441,-0.603468819,-3.124288829,-1.020456176,5.280215511,0.196925943,-1.267349632,-1.130078306,-5.279625811,-1.453174022,0.681772585,-0.019123547,-0.269437751,-2.627272052,-0.913712494,-2.737412364,0.023858601,0.10290168,-12.75609368,-0.873367037,3.517231695,9.026094519,0.695630987,-2.097412922,-0.384559227,-3.094330402,-3.326400406,-4.021164021,1.064654257,2.18927131,-0.049586285,-3.398238482,-4.429824906,1.91499305,3.068094488,2.893680418,4.549726422,5.59613923,3.266846288,1.186273752,2.391268889,0.273753984,3.613698461,3.684778675,0.317853168,-2.428763607,-0.84618944,-1.724451604,-1.662363621,-1.320840296,8.368583476,33.15027095,1.995979571,4.15389331,-4.090754543,42.05475117,5.476558596,-5.518962818,23.89542746,3.317026608,-15.89673913,-29.48527224,11.63162072,10.9430974,35.57313735,4.590391706,139.6285399,10.12583096,11.05564799,46.15969582,9.660377358,-4.641775984,-6.183140353,0.085178876,-0.658969728,-4.722931919,-5.560408445,-5.040737966,-4.236111111,-5.673758865,-7.086614173,-9.633261174,-7.457064261,-5.511811024,-6.766917293,-0.272851296,-0.326153464,-0.369671722,0.976703261,-0.450855952,-0.041913136,-0.264986027,-0.080069192,-0.54213652,-2.234523132,-0.164111957,-1.492537313,1.3,-12.5,-8.05785124,-3.905469395,2.368421053,21.17828152,7.058823529,27.181,28.6,22.581,10.20503525,7.215444569,26.4,25.511,39.42154,1.347091506,1.139472182,0.661763206,1.120026267,-0.9598032,1.229596425,-0.586757405,6.325091527,-10.1315198,11.1,13.19372767,25.23215134,21.98980997,12.11020471,17.29963434,-2.484062431,-1.846153846,-4.242424242,-2.473498233,-7.058823529,-7.942238267,-1.575536219,-1.718575097,-3.377699648,-2.446596201,-11.60006044,1.465292438,1.48771508,-1.008279367,-3.336786435,-2.525207854,2.511050145,-0.760176557,-0.733173077,-0.093632959,-2.685767914,-7.210800859,-2.827439836,-5.976036318,-5.010480088,-3.357958361,-0.025391452,-4.469203412,-3.94000839,-10.90588281,-5.377046584,9,9.25,9.4,9.24,8.02,2.188260529,20.21291497,26.47705344,25.88838603,53.64920476,30.14296796,21.500259,24.29360041,19.38565327,20.30242288,19.45149828,21.42512257,20.365755,21.93415211,24.06758252,13.34371021,26.13431586,32.54203997,22.9568174,3.146691483,15.57196379,21.82439806,18.18243457,0.178569977,1.2890625,-1.804629266,1.972905134,2.492308885
1974.08,-1.414153325,-1.558660786,-1.456053877,-1.315235062,-0.215380053,-2.965779993,-1.412788693,-4.608664411,-1.716342216,-0.647046784,-1.744990474,0.103041978,1.638101217,-3.1994958,-0.36126411,-2.605891482,2.648728241,-2.258295058,-1.339192923,-1.103360962,-1.337930065,0.796877304,0.726634364,0.371984049,0.411509257,4.473881004,-1.660382817,-1.659175133,0.198134775,-2.613922621,-5.843576744,-2.643214281,-3.697093642,4.46781585,-0.966124864,-1.289383896,-0.761226517,-3.754226473,6.766581917,-1.475715608,0.242692835,3.423908203,1.471195748,1.135334696,0.774931552,3.684616585,0.816694769,-1.234831511,-0.920787721,-1.660701722,-1.237373497,-0.440575675,1.165501758,-1.474190002,-0.596611761,-1.818093351,2.741630683,5.480842236,1.730123807,-2.56630132,-3.726787688,5.305540803,0.71242533,-0.065408172,0.919672254,0.880839151,1.471061833,-1.32238362,-1.293860766,-0.780645009,2.276185242,3.394477283,-2.434125598,-3.162623967,0.200564476,-2.504693634,-2.637198815,-2.347818576,10.47258239,1.967858237,-4.69740816,-1.340142612,9.355315263,-32.33259299,1.622176935,3.155134269,6.57875345,-0.698694999,-16.01661666,-26.54008439,5.588439366,16.72954692,-20.40601836,1.287553648,19.14153429,11.74948798,17.16330947,-25.39021852,-0.894700619,-1.798941799,-2.15716657,-1.106382979,-1.23810591,-0.700306897,-0.931699745,-3.396398961,-5.29369108,-5.263157895,-7.627118644,-0.556612415,-3.001981683,-10.83333333,-10.48387097,0,-0.503563517,-0.291349223,-1.19961017,-0.566488086,0.376756054,0.101282496,-0.354805241,0.078309681,-0.127654293,0.069599058,-16.17647059,1.5,-14.45783133,-10.27253669,-3.759857099,2.393617021,24.54253375,12.5,24.915,25.9,26.147,3.360806675,9.715154276,29.6,27.559,28.3171,-0.387163579,-2.39811155,0.285292411,2.134288597,1.361578022,1.518563633,-0.83642291,25.19938976,-6.861927145,11.2,13.04853637,23.93731871,21.66276347,-4.689859689,-2.175912609,-4.41839495,-5.015673981,-5.696202532,-5.797101449,-6.329113924,-5.490196078,-5.078764507,0.257939167,-9.218106996,-6.459312017,-9.293680297,4.817851752,-5.278744355,-4.17770785,-7.738733149,-3.498026405,-8.608705349,-4.938843588,-2.304556645,-4.318650422,-5.99631258,-5.169753086,-3.635286714,-7.701440557,-2.705684564,-0.277970813,-1.748222147,-8.855796791,-2.048986425,-5.353214507,-9.454963908,9,9.25,9.4,9.25,8.02,-13.39931687,8.295480517,24.31131222,23.88763261,54.13748912,27.75876661,20.52417248,23.06711892,18.81587767,20.30159892,18.25230814,21.53132165,20.81065631,21.70311351,24.96346926,13.15702779,26.75507611,32.2428786,17.89202507,3.666249295,17.41975842,22.1802606,17.96010602,-0.387073897,9.101426919,-2.237315222,9.195055018,3.557844167
1974.09,-0.92119197,-0.952168464,-2.102527838,-1.441814415,-4.957221878,-0.119508706,1.2283359,-3.048735422,3.887097276,-1.995324199,-2.35491341,-2.724506619,2.455207257,-2.396805555,-4.14865682,-2.68873114,-0.389264367,-0.384979107,-1.02871016,-1.336175127,-2.063226695,0.699698543,-1.798606964,-1.961502798,-2.586986428,-0.737633825,-1.727805363,-1.822355867,-7.987454166,-1.121270155,-0.962601379,-2.268360978,4.620697288,-1.751340939,-4.58665547,-2.855384322,1.573169185,-2.375313315,-0.647508287,-1.508898108,1.063844859,-1.75753317,0.304356047,2.449792802,2.546543422,1.378255157,-6.358149998,2.5337463,-1.216572415,0.896862023,-1.308681839,-2.404080041,-0.786202393,-2.023149751,1.692177939,-5.097437084,0.604296009,-1.821518133,0.258433738,-3.972689912,-4.572930507,-1.407641235,1.091285884,0.785340314,2.112038424,2.945445685,1.312301098,0.177741908,1.454518469,-1.074909868,2.107221139,2.529879548,-0.3846008,1.418796147,-3.85034892,-0.239166085,0.265573856,-2.79170482,1.890696327,-4.423168208,-13.74197455,-21.03714036,-18.89348492,41.38755678,-6.396859087,10.26815839,-7.751802389,-1.785195092,4.067051388,4.767375072,-6.290512311,-4.248318435,2.484536799,-13.96791768,-29.22535211,-5.961223112,-4.745666382,2.859135286,-14.30555556,-2.047413793,-5.918318088,-0.08605852,0.765426088,-1.96304464,-6.633193343,-2.810698939,-4.287901991,-6.349206349,-6.422018349,3.549666997,-5.59067944,2.803738318,-4.504504505,0,-0.683907385,-1.684525669,-0.684986394,-0.55993671,0.001572896,0.08900639,0.45181456,0.226276504,-0.736549759,0.317744885,7.594936709,1.4,-26.5625,-14.61187215,-2.489555067,4.20624152,22.2121116,8.620689655,25.731,26.4,26.484,6.755643593,5.444002578,25.8,33.28,23.69174,-0.98558935,0.787905213,-1.303779419,-0.980933402,0.750572691,-1.542551943,-0.736975263,-8.577987664,1.05829918,10.6,10.16036465,21.88265137,20.30437904,-3.612687621,-3.237227432,-2.806603774,-1.650165017,-1.677852349,-2.307692308,-7.432432432,-1.244813278,-0.003832739,-4.326907013,-4.957770673,-3.341298449,-2.798191068,-0.684984821,-2.551977489,-3.620965303,-4.731919056,-4.701457452,-3.091064384,-0.744062124,-2.144096505,-3.251968812,-0.576325398,-1.511100779,-2.543121663,-6.328788269,0.188995086,-6.545545047,-3.722373013,-0.49882523,-3.860444378,-31.30444863,-23.59044274,9,9.25,9.4,9.26,8.02,-7.830731904,9.544603868,22.2831064,22.18320192,51.74211635,24.45235141,20.0257057,21.59285407,18.58692989,19.68840337,18.32514906,20.30101304,19.9285518,21.11742418,23.06277283,12.21973918,31.22027758,31.78021249,15.6983229,3.730612601,17.59222607,21.00706575,17.66547966,4.51415737,-8.23612584,-9.276665304,-8.292643587,-1.021847146
