"date","y","yhat","error"
2013-01-01,0.0433277315725347,0.0168290910508772,0.0264986405216575
2013-02-01,0.0188362061757648,0.0136392857321865,0.00519692044357829
2013-03-01,0.0310441793330449,0.00618669403366239,0.0248574852993825
2013-04-01,0.0318171684873283,0.0104623494371224,0.0213548190502059
2013-05-01,-0.0371835223456314,0.0113532446933069,-0.0485367670389383
2013-06-01,0.024761089050612,-0.0137510389947631,0.0385121280453751
2013-07-01,-0.0188414820035101,0.00836391321324473,-0.0272053952167548
2013-08-01,0.0141884796578635,-0.00778077240654515,0.0219692520644087
2013-09-01,-0.0146210341442314,0.0038882345667347,-0.0185092687109661
2013-10-01,0.023289133019377,-0.00627921372648033,0.0295683467458573
2013-11-01,0.0332781500384129,0.00794892626973473,0.0253292237686782
2013-12-01,0.00290896801719853,0.0111182741089028,-0.00820930609170422
2014-01-01,-0.0158935418402164,-0.00263678557682887,-0.0132567562633875
2014-02-01,0.00209522693745878,-0.00632451521839687,0.00841974215585565
2014-03-01,0.00115919283558075,-0.0034624747410018,0.00462166757658255
2014-04-01,-0.00670220692067147,-0.00369316961861427,-0.0030090373020572
2014-05-01,0.00283658628546135,-0.00364873735215067,0.00648532363761202
2014-06-01,-0.0031687504955622,-0.00285221302552939,-0.000316537470032813
2014-07-01,0.0117626688562549,-0.0056176069818733,0.0173802758381282
2014-08-01,0.0426162375630303,0.00216713366734868,0.0404491038956816
2014-09-01,0.00557619588308444,0.01278218753951,-0.0072059916564256
2014-10-01,0.0737922587429551,-0.000200931890017595,0.0739931906329727
2014-11-01,0.0256687155455859,0.0212255303861195,0.00444318515946638
2014-12-01,-0.00903558861348674,0.00685657051911249,-0.0158921591325992
2015-01-01,0.00430362252351646,-0.00403657851551647,0.00834020103903293
2015-02-01,0.0136692008726271,-0.00162932333942917,0.0152985242120563
2015-03-01,-0.00737798464846229,0.00311294821921535,-0.0104909328676776
2015-04-01,0.0107238629525428,-0.00645400390293168,0.0171778668554745
2015-05-01,0.0238899028060215,0.00200615176697295,0.0218837510390485
2015-06-01,-0.00330082334435655,0.00815116570237218,-0.0114519890467287
2015-07-01,-0.00249355932979078,-0.00497736518914366,0.00248380585935288
2015-08-01,-0.0234942622523775,-0.00170429318161283,-0.0217899690707647
2015-09-01,-0.00082849114860383,-0.008785410079835,0.00795691893123117
2015-10-01,0.021386831048825,-0.00418791571283566,0.0255747467616607
2015-11-01,-0.00825456978735417,0.00554779975831394,-0.0138023695456681
2015-12-01,-0.0284284017992853,-0.00659085393154515,-0.0218375478677401
2016-01-01,-0.0310133070764742,-0.00508684381101628,-0.0259264632654579
2016-02-01,-0.0147998369935864,-0.00957796079477033,-0.00522187619881607
2016-03-01,-0.030384801625523,-0.00729515817389728,-0.0230896434516257
2016-04-01,-0.00644507725514565,-0.00526633529806411,-0.00117874195708154
2016-05-01,-0.0326566491488443,-0.00684532429556028,-0.025811324853284
2016-06-01,-0.0110709299376568,-0.0117833211386043,0.000712391200947533
2016-07-01,-0.0287486094740794,-0.0049158229446537,-0.0238327865294257
2016-08-01,0.00537872450008248,-0.00572721827738844,0.0111059427774709
2016-09-01,0.0206452120389375,0.000642419075683785,0.0200027929632537
2016-10-01,0.0427236090229792,0.00536825991913941,0.0373553491038398
2016-11-01,0.0673491223458429,0.0124164158876756,0.0549327064581673
2016-12-01,-0.00975447613602132,0.0255408567883295,-0.0352953329243508
2017-01-01,-0.0172141238554904,-0.00762557342389031,-0.00958855043160009
2017-02-01,4.33958395857914e-05,-0.00800151340053736,0.00804490924012315
2017-03-01,-0.0253413109917391,-0.000665348341745693,-0.0246759626499934
