"date","y","yhat","error"
2013-03-01,0.0256778254747418,0.0019964603838068,0.023681365090935
2013-04-01,0.0193947351923089,0.00791425388270501,0.0114804813096039
2013-05-01,-0.0312639152985295,0.00893414360244865,-0.0401980589009782
2013-06-01,0.0201080867049654,-0.02172179334699,0.0418298800519554
2013-07-01,-0.019274036489878,0.00514689625695567,-0.0244209327468337
2013-08-01,0.022856578533009,-0.0145568686430742,0.0374134471760832
2013-09-01,0.0419462489135585,0.00316982328581493,0.0387764256277436
2013-10-01,0.0594762510749884,-0.0127660528786528,0.0722423039536412
2013-11-01,0.0202935762153951,0.00370552734553327,0.0165880488698618
2013-12-01,-0.0108893468855591,0.00930132127937091,-0.02019066816493
2014-01-01,-0.0126391220671769,-0.00542565050305165,-0.00721347156412525
2014-02-01,-0.00344778714763194,-0.0127241709626794,0.00927638381504741
2014-03-01,-0.00270642779962937,-0.00554518713785406,0.00283875933822469
2014-04-01,-0.00703437113077232,-0.00596735822301723,-0.00106701290775509
2014-05-01,0.011430504646154,-0.00924573759908804,0.020676242245242
2014-06-01,0.051210155923723,-0.00537898652246236,0.0565891424461854
2014-07-01,0.0599551023023697,-0.00795476297156824,0.0679098652739379
2014-08-01,0.12198469218907,-0.00164326064836851,0.123627952837439
2014-09-01,0.105037170171626,0.0146465210244417,0.0903906491471843
2014-10-01,0.0904253856750543,-0.00406702472455106,0.0944924103996054
2014-11-01,0.0209367494556156,0.0347017582882987,-0.0137650088326831
2014-12-01,0.00893723478265684,0.00617495778355196,0.00276227699910488
2015-01-01,0.0105948387476813,-0.0096527274758544,0.0202475662235357
2015-02-01,0.0170150791767076,-0.0035811378048095,0.0205962169815171
2015-03-01,0.0272357811101021,0.000576958790457353,0.0266588223196447
2015-04-01,0.0313129424142078,-0.00874513720593595,0.0400580796201438
2015-05-01,0.0180955201318742,-0.000688769774320277,0.0187842899061945
2015-06-01,-0.0292886449265248,0.00574369339413312,-0.0350323383206579
2015-07-01,-0.0268163127307721,-0.00625936461226898,-0.0205569481185031
2015-08-01,-0.00293592235215634,-0.00579231381418283,0.00285639146202649
2015-09-01,0.012303770112867,-0.0153901246863023,0.0276938947991693
2015-10-01,-0.0152961405378145,-0.00558461566514597,-0.00971152487266853
2015-11-01,-0.0676962786631137,0.0048838289756061,-0.0725801076387198
2015-12-01,-0.074241545869346,-0.00862193713260849,-0.0656196087367375
2016-01-01,-0.0761979456955837,-0.0173430002385948,-0.0588549454569889
2016-02-01,-0.0516297158742551,-0.0183044958424885,-0.0333252200317666
2016-03-01,-0.0694865280295129,-0.0115626974707785,-0.0579238305587344
2016-04-01,-0.0501726563416467,-0.0183451617524721,-0.0318274945891746
2016-05-01,-0.0724761885605805,-0.00794786491390056,-0.0645283236466799
2016-06-01,-0.0344408149116537,-0.0195981052206387,-0.014842709691015
2016-07-01,-0.0027246729350594,-0.0101785989198224,0.00745392598476301
2016-08-01,0.0687475455619992,-0.0184386382766382,0.0871861838386375
2016-09-01,0.13071794340776,-0.00268192516499619,0.133399868572756
2016-10-01,0.100318255232801,0.00462906493479463,0.0956891902980064
2016-11-01,0.0403805223543312,0.0149690581725974,0.0254114641817338
2016-12-01,-0.0269252041519259,0.0264104227241044,-0.0533356268760303
2017-01-01,-0.0425120390076437,-0.00854223045000484,-0.0339698085576389
2017-02-01,-0.0059337022636532,-0.0119122545179939,0.00597855225434074
2017-03-01,-0.0178925796664533,-0.00383431984177843,-0.0140582598246749
2017-04-01,0.0209078750565244,-0.01538318243591,0.0362910574924344
2017-05-01,-0.0217651089207909,0.00503896954268546,-0.0268040784634764
2017-06-01,-0.00124588349108556,-0.0131800722401973,0.0119341887491117
2017-07-01,0.00441838044910625,0.00299790629051718,0.00142047415858907
2017-08-01,0.0268783641099724,-0.0130455846641604,0.0399239487741328
2017-09-01,0.0193509870119275,0.000814690397363152,0.0185362966145643
2017-10-01,-0.0182661887077868,0.00530636605797994,-0.0235725547657667
2017-11-01,-0.0439313538368449,-0.00392490659486574,-0.0400064472419792
2017-12-01,-0.062980625254923,-0.00258409947899855,-0.0603965257759244
